"idp","biomass","troph_r"
1891,166.921974358683,6.5
125937,362.636320964693,2.16278
8318,303.432598158564,2.59694
118286,363.275683490533,3.31211
37020,440.675982563299,3.16307
148517,175.646200712287,2.72001
12385,383.716668619128,1.39008
2010360,NA,2.0666175
2036898,NA,3.7158992
2033903,NA,3.8493776
2008100,NA,2.344664
2020483,NA,1.6771125
2003263,NA,2.282549
2033957,NA,1.6120592
2001175,NA,1.8107992
2026640,NA,3.86085
2012517,NA,6.6660986
2054817,NA,2.124255
2006013,NA,2.1517303
2044531,NA,2.6555517
2031385,NA,1.3456172
2035154,NA,2.3092854
2022643,NA,1.8553278
2049825,NA,5.7903795
2023526,NA,2.8373864
2022668,NA,1.5704633
2002022,NA,1.7918702
2040604,NA,3.1140733
2017145,NA,1.6588767
2036401,NA,3.178533
2052188,NA,1.8431379
2052837,NA,2.4799542
2019537,NA,2.2205257
2001855,NA,1.6225593
2045367,NA,2.5207865
2016492,NA,2.144415
2018897,NA,1.7981215
2033870,NA,1.9956994
2004472,NA,2.3617163
2017545,NA,1.9183669
2021670,NA,1.863821
2022867,NA,2.306104
2052064,NA,2.2059672
2002874,NA,2.3402128
2010899,NA,1.9786129
2013026,NA,1.3195944
2010721,NA,3.0882444
2033245,NA,2.4464064
2053392,NA,4.1958685
2037094,NA,5.4222283
2019844,NA,5.405789
2018678,NA,2.954042
2031039,NA,4.1382637
2023736,NA,1.8070835
2031988,NA,2.002185
2024119,NA,6.9349008
2048605,NA,2.3425722
2002663,NA,4.220667
2051531,NA,4.6270986
2043279,NA,1.9044114
2025030,NA,1.904642
2043336,NA,1.6362973
2017242,NA,2.4917052
2031240,NA,2.933598
2032247,NA,1.6552058
2054819,NA,2.0471032
2042787,NA,3.4708066
2031206,NA,2.6026428
2012026,NA,1.8868402
2008672,NA,1.8890418
2037891,NA,2.2333903
2015939,NA,2.9248912
2036698,NA,1.8182751
2012873,NA,2.6059535
2020304,NA,6.3434706
2016787,NA,2.127766
2031924,NA,3.481798
2019021,NA,4.053158
2000457,NA,3.3133733
2000545,NA,2.0402718
2050136,NA,3.7892566
2005858,NA,3.0662591
2053052,NA,5.365887
2037335,NA,3.376184
2046433,NA,2.9617572
2044135,NA,2.488506
2017513,NA,3.4496336
2033265,NA,3.0607715
2033146,NA,2.8510218
2040664,NA,4.5718856
2006846,NA,2.383244
2047366,NA,6.373072
2020049,NA,4.5375113
2054353,NA,4.0999804
2022611,NA,2.8066778
2011693,NA,3.5485592
2010904,NA,5.4687004
2014871,NA,4.4611735
2028264,NA,5.4118724
2040314,NA,1.722172
2029496,NA,2.1584074
2040575,NA,1.7991418
2021081,NA,2.312712
2030467,NA,1.554916
2019113,NA,1.9506497
2015187,NA,6.74332
2017897,NA,2.2080176
2036360,NA,2.4495595
2043603,NA,1.9468651
2033422,NA,1.4342595
2025523,NA,1.7277097
2009862,NA,2.006465
2052399,NA,4.132829
2047390,NA,2.3522081
2035678,NA,4.7461085
2018913,NA,1.427014
2018510,NA,4.017368
2050122,NA,2.0503018
2046493,NA,2.4126496
2034249,NA,1.3372062
2031312,NA,1.5272869
2044771,NA,1.5484763
2019994,NA,4.7049665
2022171,NA,3.149382
2038580,NA,2.9561007
2052079,NA,1.6442537
2025235,NA,2.0973175
2019574,NA,3.0228918
2045383,NA,2.1172545
2006963,NA,2.7348583
2051922,NA,4.2300076
2038096,NA,2.024421
2043079,NA,2.1934228
2010511,NA,1.5113827
2044395,NA,3.7720122
2009733,NA,2.2794025
2015025,NA,2.866412
2029481,NA,2.0173373
2051483,NA,2.6941643
2022970,NA,5.979487
2022841,NA,3.7261407
2028004,NA,3.1981287
2030614,NA,2.6626778
2001223,NA,2.2586167
2049512,NA,1.7144396
2044922,NA,4.5376887
2046167,NA,2.8976803
2005914,NA,2.5674975
2008113,NA,3.0638533
2027226,NA,3.305433
2030160,NA,2.8273928
2022195,NA,1.4452558
2052197,NA,2.7127252
2010731,NA,3.2216592
746162,348.551784507304,2.98077
712867,238.300772703636,1.11424
720620,134.874579765623,4.04955
770767,117.608077396774,1.18779
751199,74.8411366939705,2.37592
740332,249.626883753453,1.19309
701937,22.9344223726288,1.20378
750486,169.332259630421,1.23346
718393,179.817194008086,2.03623
860369,33.5019481810055,2.84321
865439,243.046159966443,1.67614
853266,91.1890152613766,1.98676
821584,228.294696624314,2.10541
809215,188.327229386816,2.86538
851110,106.754678244188,1.38254
804111,17.3355416421202,1.31111
808225,228.316506604889,4.34554
837865,535.253895198922,5.23304
861150,346.228740814313,2.00603
847479,25.1676211561958,1.34829
854318,37.8861060956706,1.73645
872756,304.1030791876,2.28322
814953,188.291832706823,3.23749
844621,276.860215031039,1.88947
833131,229.911571895833,1.3453
862973,22.0596521791447,4.70454
829725,356.206161127876,2.68018
869208,199.990970090528,2.96569
859350,176.577221036997,0.947826
872023,154.06180676471,1.89059
876594,206.770682161427,2.49276
811798,60.2146489177759,1.76514
874309,272.272662403629,1.21131
809266,407.461172759106,2.00652
848797,259.641310328191,6.5
835139,286.262492303728,3.35373
854075,747.601799375583,3.66787
854590,266.089302883896,2.00434
822430,278.852248728691,2.60007
838261,265.531274906471,3.27709
822862,69.0306363299673,4.37834
875472,355.073506990121,2.41717
864269,560.591376535274,6.05816
869180,54.61084015163,6.06161
835530,149.826374098223,2.1413
854752,283.34544422071,3.29586
827469,113.49941024749,1.73066
816997,13.2610362746439,2.25337
828034,194.929116716115,1.19133
842681,211.400565172354,0.915279
818113,375.694678930675,4.8812
805733,240.065398910995,4.52824
843227,194.093682082239,1.88031
878743,183.955573932078,0.462556
807239,344.277396615539,4.81319
843618,258.349245268354,3.34988
840153,187.098374050343,4.03028
871394,137.576166625004,2.08774
846846,423.950791415491,6.5
841499,350.675302909846,6.28862
842426,413.032315089259,3.79273
835918,395.874202195245,1.75881
966353,299.674285738288,4.68582
904346,233.159723909223,1.5435
921106,289.242168902451,1.04117
919999,286.580386166796,1.96952
969959,218.440359031775,3.52235
941333,337.161073277714,3.50172
919102,211.820405808067,2.15135
944075,414.971300362253,3.99085
927045,186.603082046409,5.28816
1016922,399.665394280957,0.770565
1020968,225.185068100748,0.997365
1017815,43.9888282426851,2.2319
1018468,16.1831784285846,2.20209
1010162,271.13437335088,1.4582
1210631,64.3495409109962,4.52537
1725622,223.092527939453,3.9340706
1740801,134.682417194791,1.2651511
1742176,209.804476981076,1.9323447
1700384,332.643188098849,4.935149
1718191,40.2342261773209,1.7271682
1731030,86.0751214680962,1.1628997
1735402,64.841015098792,2.8922749
1727190,278.293786251811,1.910456
1754586,425.538957528015,1.6062002
1717581,278.228927589152,1.3428391
1709600,124.406556389912,1.4040898
1749046,50.6385744551906,2.0101032
1735684,52.8283366979175,1.077121
1754337,271.512465508988,1.4235177
1749073,313.896598890032,1.6334581
1735781,308.679544725892,3.7086256
1701633,24.5892284575575,1.575902
1750845,331.018205075123,3.372433
1737375,235.632761446354,2.4681692
1753769,161.456810437282,1.5518459
1724785,200.101982100039,7.3430033
1751953,75.1014131790215,3.2225072
1706048,277.642262790438,2.0756238
1734085,506.960365953499,3.342618
1733907,160.720462493743,2.151395
1750160,167.263921461384,2.4406872
1709391,548.707846633038,7.819936
1729404,113.085907473068,4.375626
1732359,228.368633095765,5.2628303
1711082,146.644076458894,2.252273
1739561,155.427447103089,1.5305256
1711464,329.445976504727,2.052306
1754333,37.7909512559398,1.9631716
1708571,176.093588843128,4.066899
1742750,161.364101065154,2.8217845
1725999,261.256933260813,2.1469197
1731957,443.456383836729,2.0707977
1747818,310.908065913804,2.1910799
1707595,331.227062689578,1.542212
1700357,246.804129086422,2.0909076
1723123,247.914973265085,2.8657677
1702957,266.513032675538,2.3120115
1735043,282.661875881905,3.283373
1718949,268.725567599953,2.3964336
1711044,168.416730766705,4.3549156
1717764,251.662232731501,2.7308288
1708359,194.725684903052,2.2042935
1837270,431.910084769975,1.8848239
1829663,265.335414666539,3.2087367
1830533,199.779857166943,3.1963398
1837675,159.978266482812,2.8728418
1815696,95.2079576478316,1.4862287
1853516,301.712764227928,2.078954
1832877,177.28982113216,3.1585104
1806834,283.26764431366,1.8846242
1837529,478.487919959112,4.1518645
1804351,384.908599170552,2.2634697
1838500,300.32833732188,2.5473306
1843033,229.746019589405,1.9916425
1851008,372.388205515711,1.9824487
1802153,143.14386784338,1.5641586
1830788,309.854113943904,1.0632956
1807894,428.285499974337,2.5210857
1851129,297.645447863515,4.4580956
1809726,236.828179016801,2.3920825
1821320,115.300975797233,1.2486713
1826075,303.001476616574,3.908853
1841769,43.5727721718392,2.7824376
1849494,76.5725643388012,4.175784
1826783,241.954803844077,2.9841268
1849864,369.399006170649,3.1983173
1821152,215.657986595397,2.3410397
1841369,332.2192253211,2.9875312
1804877,346.602274341372,2.67646
1814206,163.438254332917,5.580106
1850390,211.275631998934,1.6838771
1827084,39.6079600604165,7.191905
1830922,183.207659719545,2.0787308
1843788,346.558035490654,2.6258013
1824213,179.67266256798,2.3867702
1808984,272.357293816009,2.711282
1835429,291.828093675438,4.4409995
1842837,164.272695703199,4.9954853
1812460,799.502659997696,2.2432718
1831877,124.569891553116,1.9219791
1804622,141.040723104395,2.0886197
1843746,215.258841237788,1.763563
1846675,359.967812593815,2.0694168
1825468,1113.85793611064,3.7857144
1802542,165.203759146804,1.4566791
1803656,386.798461803808,2.6393163
1825196,291.200695742331,1.7056711
1807799,68.0258996845519,4.818281
1802069,502.175474512331,2.6117413
1808009,192.911091961651,2.1195083
1816056,260.042227877077,1.9473422
1843243,144.567091925654,1.5226629
1829332,426.68095397606,1.8658291
1812741,241.314332838966,1.5815027
1841387,420.962062027227,1.3205038
1849290,3.6996269604533,3.5370662
1850490,333.316730935217,1.6572107
1827016,215.93123704344,1.3714174
1846483,95.2029235618545,3.1592875
1850581,541.102942342321,3.2662194
1807925,66.3525647623909,1.8900582
1801441,363.595107694789,1.7336165
1832384,149.988370434826,2.011356
1802466,131.098722271941,2.7132714
1810143,64.7038687406774,1.3224534
1811508,319.564368344148,1.8748869
1801091,128.88386639569,4.0496435
1807768,209.370076473953,2.5330908
1816435,291.211217508645,1.503945
1839415,139.487533669288,2.5347893
1854366,388.49470724801,2.3849218
1816318,157.162775593818,3.7492976
1846247,313.307633979896,1.968879
1804508,469.636080716762,3.2113283
1828090,232.471916647878,4.176616
1823960,124.720567281464,1.5727456
1822920,45.8655064986752,3.3110714
1840141,257.050774762403,2.4626267
1842986,181.751281397159,2.567192
1849252,54.6450869151784,2.0418086
1813251,301.397768962235,1.9973102
1852878,399.712186084025,4.314957
1945101,228.834773902546,4.3011775
1917645,164.251826093793,1.6043328
1913425,195.605932318376,1.4195765
1915989,231.965475088999,2.6872792
1916294,395.05011771766,2.6905153
1907189,124.103182631238,1.8021315
1946282,53.2208155005476,1.3799672
1937302,282.629750992974,1.2458621
1951413,240.37551987643,2.733321
1938214,127.889808563595,3.3589625
1953760,287.042779644664,2.3523607
1925964,157.942536285588,2.5983574
1919698,279.898786699822,2.0176249
1905314,226.647063084936,2.4455183
1903311,278.882719543392,2.3526425
1927648,495.922853824153,3.5326
1931887,13.4388195313515,2.8254085
1941353,302.324856564013,1.4050931
1927606,258.169545033278,4.2184024
1907738,125.052689142604,2.7855961
1939272,120.85664855575,2.601822
1907121,461.140007376515,3.8235989
1948455,370.720372527818,2.609385
1919682,39.6461771579977,2.393399
1908121,275.565275313553,3.6094916
1909152,686.307316656475,4.0041227
1936131,303.657878650585,3.1480544
1928592,27.5693604654438,3.7467341
1940819,467.196280182732,3.5604124
1915987,214.724953526703,6.4210477
1952975,395.141421465888,4.920612
1919651,278.474873416191,4.57015
1913398,121.932052325459,5.6217074
1937448,217.057495656116,2.5213494
1911258,390.536843625064,4.2784257
1919499,388.715138325965,3.3406565
1922045,200.612486752263,4.2737117
1942000,396.467570496449,2.0045736
1950519,170.39143271907,2.2279103
1937022,225.245959424469,1.3102176
1952822,496.148645371364,2.6713262
1918008,269.523180756454,2.8984108
1908363,235.268006496719,2.7712657
1941094,302.562704128706,1.9976155
145863,295.47958300927,5.70528
34595,281.672955762357,3.66542
124957,293.437949566467,3.34577
19899,438.045273177333,3.64724
30984,359.41769867596,3.69495
114483,185.496940659259,2.08556
117118,323.562072208013,1.89216
38489,77.1742376969199,1.24118
15161,391.825578077516,5.45533
152787,257.931383635286,6.5
42624,224.70263201339,4.02829
142026,251.834201998607,3.22107
142632,407.293778660421,7.22421
12853,41.8407786832319,5.12763
125404,268.660000953727,6.83658
116249,496.877162904649,1.47934
20335,237.024654769884,4.57597
143508,179.017485996056,3.04521
40183,58.3721140389326,3.50342
113438,164.934226827617,1.9653
145291,270.754007971422,2.2158
150549,440.878307130659,4.65377
44942,284.237591930979,4.29331
100305,167.598619176372,6.17218
101176,372.827022694723,4.55783
24212,38.5656718081042,3.73357
145998,13.0752082226207,5.07491
16030,29.7175582218536,5.05047
21148,218.314712370774,1.2061
139689,295.912945058368,4.6537
149295,77.7415133904703,2.77577
244713,371.753244572142,3.32981
423236,364.160621547532,1.41815
332770,143.24247996188,1.90142
606873,264.923401948767,5.79314
374184,357.465652331708,1.61699
221309,134.159797154608,3.01187
464741,15.5709269855706,2.63642
608773,11.9608825700102,1.95308
528936,428.314833101876,4.21568
634420,211.075264835313,4.18527
257049,260.069912367835,2.01798
261343,164.768944293949,1.14383
406607,68.87187389418,2.17652
347128,558.514521822921,5.9139
530138,270.915926406769,1.25499
546607,198.989474832017,8.05521
632429,298.396402350847,2.44478
349220,398.990935252699,2.70166
320083,128.249222527819,1.05972
416119,148.162787656362,3.24746
570443,340.334516616659,2.65454
259581,61.7260638690082,1.87759
361414,155.215387556608,3.97894
571008,151.422133299203,3.94405
654458,222.657082762594,2.72642
544515,225.651119257153,2.85567
473052,105.780114161221,1.22585
380621,56.0711861484229,1.32968
460187,166.433995041636,1.68524
323258,423.940392150936,6.47913
672386,169.566370856292,0.637906
600033,5.8347484700743,3.99939
216723,142.498105870314,1.581
239633,119.200070005603,6.97787
651610,315.382248650037,6.0155
521314,161.325621379752,2.72629
305863,64.2713116242581,2.44255
463404,63.0002349380008,1.36384
327554,241.544680137377,4.375
551926,291.154758353024,6.95545
643710,50.397865480032,3.10778
547071,219.343763109213,4.3691
208325,472.811249189953,1.03994
620782,194.787141560247,1.72976
582291,110.389651160224,1.2121
228257,172.530237345828,1.75358
411638,325.406117235334,4.82588
372681,466.549279802987,4.58506
278476,201.761788482393,5.63917
660150,49.7664979405154,5.52158
529106,280.115007091027,2.8074
345305,199.177097808458,1.25508
255274,310.403958383807,4.01571
444729,161.531118241127,5.99861
370408,21.1261031219224,1.54874
17461,186.878921204963,2.12923
125337,234.442212851344,5.1013
120143,60.3717309324362,2.7139
17009,214.381659930779,5.96118
20155,206.644291548134,2.73826
348537,129.538679862829,2.40779
215922,198.883017893244,1.90692
204205,232.014801851511,6.5
523641,93.2847360933415,1.91422
612961,297.204872579848,1.3954
456823,99.1602677050466,2.01263
369721,213.051833074854,1.81752
201096,241.276936431166,2.12467
444965,219.272656102031,4.56079
300576,153.32088083495,2.61712
551997,202.836356070392,2.53519
266298,143.776696498416,1.14638
223543,193.925885616754,1.34295
616985,184.574656378931,2.54577
645209,359.620243491797,5.61036
358818,100.368310272232,0.912238
212973,187.947590328592,2.39377
236742,204.912119884765,2.07675
430166,307.363968317947,4.91564
652289,114.995170376664,2.43405
501355,343.666534858066,3.81985
608170,62.4670132418925,1.94697
305323,277.749439307048,1.51607
431875,49.1298076513899,1.5155
329526,148.828436171558,1.63358
212916,228.114618665871,2.45894
339560,314.963083915485,2.16428
268706,209.693564156057,2.03457
518026,202.094034013554,3.88269
582987,157.565393695911,2.41079
600657,67.7741422419036,4.3697
573594,413.885801492983,4.04579
264278,55.8516693466904,1.89846
472529,148.442975776144,2.2925
426712,218.43853463311,1.56707
278879,296.774981694883,1.57472
377440,82.3946056770321,2.44163
274621,267.0181415646,2.23734
503907,176.397752994802,1.30419
662081,352.369178633292,1.62494
582896,330.400640681487,5.80498
576028,116.602577712423,1.28432
628077,142.149931527272,1.75582
501892,461.299094338542,5.66092
344889,58.1560310058899,1.2746
209668,13.6446146594119,1.81456
268734,4.62283473975292,3.35249
333150,8.22701553011687,1.788
354898,109.747115815993,2.90338
276932,2.03709377050275,3.19979
541902,202.95304357179,1.5709
669604,151.147266050773,2.12899
524595,35.9108324308092,4.31798
602296,258.982319535078,3.36972
565851,231.180475966426,1.98815
668245,98.1241580363034,2.3316
581793,195.31266906885,3.02807
613178,60.8225918693721,3.78029
258665,92.6379673602542,1.76493
454958,243.945663407463,2.40126
357613,61.1156985545261,1.25511
271589,116.534585785964,1.65175
231506,289.635845934463,1.76573
359147,222.504386021324,1.64908
227133,43.5838986168853,0.551175
329672,769.923881318823,0.727632
276011,82.6388233101925,2.31598
408913,72.3898194556807,4.08318
614196,20.5206990391225,1.52133
600767,176.109094732138,1.3351
573572,246.701579669868,2.04177
600946,365.828005520195,3.02035
365947,266.333453875393,1.51688
215515,233.743012863916,1.27188
435346,258.052055185234,1.87184
328920,85.0371623680303,1.21
201930,372.058577948582,3.54188
441923,294.935719568044,1.5649
344731,465.494302247619,1.69655
442848,82.2477515564031,3.14968
200985,343.802676018366,2.19543
360051,47.7558947258657,2.04889
610063,36.2784282494663,1.57642
531556,95.517378371011,1.34441
664917,296.24305258045,2.90163
536455,481.817077757797,6.5
543553,173.658132011383,1.43872
635361,416.358131000039,5.47757
571822,61.6996055602231,2.24923
446876,80.8382740037081,0.691612
255078,107.517609901204,2.45327
344272,306.34579628238,1.67178
268278,231.520727104933,2.40019
447364,328.957630088928,1.4827
350758,69.1737505756846,5.44958
443119,41.7571163946359,4.39506
327333,230.567289528103,1.32911
458278,30.9709200180813,2.17744
534390,62.4131810602844,1.12755
622302,33.9819536526183,0.804038
531275,173.471388917165,1.53312
644451,203.302386081659,2.79959
570210,98.0500455210796,2.50337
536803,319.36037549439,2.59542
627162,234.717479646309,5.19432
566793,360.641197344888,3.67645
430925,224.936359558122,1.52471
355437,167.617186526216,0.95219
221574,270.079334175719,1.12881
463567,380.273252514865,2.95443
209592,86.4648460254789,1.9317
411777,411.897248784264,1.40925
308426,226.012615335276,1.84858
248440,307.140592567595,1.86461
453166,299.840239649802,2.08138
328577,180.042644774512,2.36102
253835,7.52386119586171,1.77683
438609,421.794497673833,2.82568
219404,162.037455449064,2.97774
522814,334.603718982928,5.402
671084,197.828461201576,1.92746
556742,306.449832699798,1.21236
608069,3.53888832308942,3.28491
605069,184.532018546464,1.40022
544954,155.519771138743,3.19554
652671,242.430921538255,1.66599
619651,320.666695321127,4.4396
626905,265.099739503379,2.6298
203285,454.552445834638,1.49919
326896,347.825836489723,1.08124
270225,38.4503309325843,2.03401
323773,436.340849958003,1.51689
217424,200.734716048908,1.78757
270222,367.20915394881,5.19936
375919,234.354098612059,2.57876
266937,555.760395635297,2.79388
304027,314.949833145106,2.97565
623733,218.430179720316,4.16659
524810,211.819826538296,0.944732
553045,308.910985930278,2.80497
560071,156.591037247,1.74389
630197,82.1534921787223,1.69293
523971,215.915788694603,1.88077
556396,294.514847920563,2.56539
425019,401.899264605744,4.44772
246528,390.600360576425,2.05118
470095,121.300984080673,1.95956
262853,273.344581786499,1.66556
404210,38.9006883416714,1.29561
325229,104.616694103692,2.16105
272228,323.023269293783,2.32453
372220,143.423448934468,2.58896
458017,252.658889811869,2.23491
564466,442.170229694952,1.62186
643986,188.127733783982,5.98075
609956,144.406508356294,3.61406
578127,210.966863426571,1.62745
538610,307.797645525635,2.02763
644483,127.393403082842,4.49395
520275,214.341533594736,2.83273
673296,121.20923335954,1.94821
322501,126.684504539057,3.82123
413898,378.813791642857,2.48646
301049,1.51249119299799,2.32427
245284,221.642501620766,2.71387
451453,255.551766032501,2.89883
275639,210.187491130536,1.34295
402874,206.869050709019,2.89912
359745,240.221233641857,2.16762
478678,98.1749229142309,1.96933
372610,190.276002994096,2.36995
229768,114.19583845106,2.10334
417962,241.595437846668,5.13948
318953,221.983908741887,2.89849
224731,353.068573870581,3.28558
510416,116.700534325393,1.64753
641815,258.555032696489,3.0615
558518,268.060481964843,3.10408
406503,97.8190914017967,3.67566
471189,374.542864413623,1.81434
350552,30.0205080289687,1.72528
241500,96.9702964579999,4.20237
413718,225.721479410424,1.81144
366599,241.053633600401,2.33957
244954,279.596772860403,1.23216
671632,0.498025893529107,4.43239
651677,297.849943497845,2.6128
515037,238.409742428699,1.6333
680461,254.494791537683,1.39036
45064,683.209004660948,6.5
49112,183.03907140795,2.6207
100641,465.49308492335,1.52356
30224,238.328406644806,2.54314
46344,376.306989827524,2.43117
101655,184.77861416504,2.11868
48812,267.409642307971,0.986992
108763,285.275886533585,5.98082
49099,324.116724074094,3.28641
137107,210.016494761759,1.34463
46346,16.6943681409007,2.11837
9714,298.489151248479,6.62423
1993,109.537432213398,2.55668
130597,309.784746327131,3.46105
22257,55.3772546035911,2.15245
152564,81.4120311551509,1.1693
54434,358.022847937045,3.52972
130105,214.31271165642,5.07499
54169,120.953174425523,2.0936
137371,62.1115353542062,0.58492
52522,4.59139759730769,1.04
110001,536.692355240645,2.38276
138511,358.063164429191,1.29359
38197,301.315432882679,2.49167
109158,183.837496839986,2.95311
147212,21.9912262585266,0.797938
5007,52.4346199041635,1.61514
39019,24.5954143738718,1.34911
144874,241.599233913031,6.74488
125661,267.756490309894,1.48585
15872,7.33031906331876,1.34242
10980,121.436601800073,1.42512
129951,142.956770520155,2.5381
48858,315.694210509211,2.57465
44843,192.962638610167,1.63469
153519,194.069606606673,6.2031
16187,13.2749961428158,1.25724
39517,57.8726214656409,1.50844
123697,62.1434985245179,1.50549
133056,279.850003153475,3.06338
128593,367.803892414802,2.48948
132583,263.765550908446,3.05171
118328,158.402629616395,2.25684
125179,219.850836865396,2.31914
36240,67.3326967398546,0.685562
144987,352.679833239134,1.10955
14475,248.774230237401,2.18341
114711,327.581633654723,2.11674
39637,315.697304984652,1.70304
101696,135.020838685423,1.92355
102466,216.059603157035,1.0574
11137,446.474026519756,2.54059
119002,203.606045595772,4.88
19423,203.399819170281,0.7427
25113,255.881630204704,1.58095
140313,324.713918978103,2.78187
13389,188.370511498043,2.83335
42131,348.043702097995,3.06763
54200,126.720551863569,4.1522
122716,67.508501890127,2.10131
178,417.765264539375,1.09072
132902,127.443117909008,1.77767
104408,281.440161259987,1.20806
32226,180.388336921933,2.20716
35110,107.788809056886,6.53705
134419,67.5921815427712,1.14197
22204,179.43610690274,0.853344
138610,203.544142697456,2.13698
28245,315.062838758853,1.35309
110712,217.057245549216,5.97198
151743,17.8151567463537,5.95124
106402,227.499918086921,3.07181
115486,186.960397975653,3.39053
335466,327.579826407654,1.08844
426761,55.0580089256437,1.92663
656481,13.4114264402923,1.13165
580823,121.882407665772,2.81108
659573,554.54279227912,3.56265
416112,414.8624084009,3.84079
502035,80.7586257357735,1.15549
541495,317.22352483773,2.92534
424774,2.05804957289942,1.49538
316166,168.669390209952,1.44316
417532,279.486016415879,3.14281
304019,35.5797389759546,3.62767
649958,311.952635768257,0.967758
518719,255.975870347247,1.31613
305055,134.231423947689,1.899
279630,160.980521086202,1.19964
416020,48.6981896942023,2.07813
217335,107.099981187694,2.79967
574401,152.220365004967,1.01529
516376,203.814194407455,NA
658061,352.141138047461,2.07539
119759,90.0914010603559,2.43972
109565,400.571865899708,2.8819
8613,231.480039156132,1.90624
105024,118.986079809004,1.28924
18832,170.969633991806,1.81579
47495,337.003221299577,2.62847
45663,333.7832447726,1.83997
119755,233.276819519562,1.85248
2364,142.513676612494,2.16996
139138,576.912139705801,4.10036
206854,92.3409284052042,1.21131
253992,4.18662294753057,5.99314
469542,15.818735686898,2.37903
216932,137.149029968862,2.32878
363104,168.045066050225,1.82409
207728,191.296696775453,2.24321
421651,258.945321627916,3.52573
518587,53.7784546277057,3.03319
500928,35.9713699190877,3.31194
553039,133.510589600227,1.979
617935,5.87482529626249,1.55145
583916,318.445739775487,1.9753
456304,4.70924015669608,3.50154
259809,89.2830011354267,2.82751
332129,243.213261885819,2.17305
234699,411.738232843171,2.45246
443018,158.589167439239,3.98667
627516,103.646142476967,1.48536
508289,84.4625250905989,2.44923
564273,219.943592306042,1.53394
630758,20.0331316829899,1.69985
249272,421.413966880695,5.3588
431890,48.5949283562087,6.99821
237144,50.3999618830242,5.54094
429431,412.669802291375,3.83213
458926,314.050263406618,2.3555
365990,272.472950942143,2.21099
570510,471.238661265134,3.4762
610491,378.888641639865,2.56013
667191,240.933475659197,2.19929
411435,178.730578779781,3.98404
374826,182.165682022456,4.81038
434486,146.591624756157,3.00109
356608,271.717050446679,1.35627
248974,126.242435316452,1.49792
466362,307.206524573578,1.18685
519629,30.145699839518,2.56503
568184,62.4125011868483,1.45145
367489,231.998742885951,5.07034
252440,105.149681785334,5.27709
371349,300.199613707541,1.87177
640457,533.477211898269,2.72524
665243,343.024831638855,4.27997
311184,325.886845541161,4.94798
570697,645.706030179114,4.43791
668758,392.253775367154,4.18607
318761,169.259810899477,3.37356
604777,203.771276748749,2.55512
219405,274.942077808716,3.33828
39171,179.391041501135,4.17675
150073,5.26242767543802,2.97649
147787,287.332069677662,1.37934
35502,247.736988467294,3.41617
121774,130.835980826305,4.64085
121219,211.774867756918,3.37723
143142,279.553792409133,3.90747
109239,190.843501984558,3.26201
41381,168.245871732612,3.81538
124429,360.226627092563,5.05804
22360,91.369284514543,2.82044
132596,13.6557103626086,1.35045
47686,121.261976968919,2.46113
117748,135.390134411242,1.51415
18974,89.1691953038543,2.61142
27374,270.121814963104,2.59357
126091,148.053211743781,3.00105
12179,137.830504955377,2.28055
25268,464.731229176501,4.28514
320091,150.316440304094,1.03133
613106,296.309426670094,4.13957
252581,332.460521553847,1.74835
404748,382.433173284605,8.21797
508277,682.488773404432,4.18289
470891,506.662787899038,3.2713
356480,164.805010247252,3.19565
677367,278.182041413931,3.18208
439749,53.778632648291,1.95876
668877,116.573488467525,3.85003
256000,377.276914598585,1.85936
510841,244.804281986432,5.84935
349754,410.844376764413,7.43765
622922,133.218513665128,4.30209
147520,149.577913232947,2.94853
45254,449.583679098496,5.1502
129441,399.767109082697,2.5044
141493,232.882735523476,3.25144
14840,259.926354460575,2.27383
105268,610.975910444442,2.7514
121896,540.018406815765,3.23635
509652,252.671558583628,1.64893
3470,417.08994392662,3.76934
2021802,NA,1.8608981
2028999,NA,3.0834763
2037351,NA,2.5902803
2037334,NA,2.4802182
2045024,NA,1.4094595
2004660,NA,2.1397603
2008237,NA,2.884806
2041522,NA,2.3068717
2053095,NA,1.417031
2004389,NA,2.265773
2027976,NA,1.7943765
2044579,NA,1.080608
2050591,NA,0.8300583
2003130,NA,2.1145642
2047218,NA,1.8674935
2039169,NA,1.5827745
2018152,NA,2.4244158
2048995,NA,1.8441417
2045896,NA,2.3436215
2025019,NA,2.4708097
2011658,NA,2.4555635
2014113,NA,1.7965314
749831,266.258394291387,5.14143
766071,282.827844142183,2.91595
706191,280.503803640783,2.66218
730967,232.284616629543,6.5
701467,45.010431166182,4.45218
701401,134.426667554968,1.42567
731856,351.510910369038,3.43727
732678,115.298675265109,2.80279
770589,291.104071050773,4.2446
733621,79.0186431180567,2.73257
760853,214.750146665627,4.56767
748705,10.507720086583,2.79103
738031,136.690856716562,1.13145
724105,224.44133876111,1.79832
754111,344.905406739915,1.47857
735918,109.128299008259,1.3761
712098,401.394394162381,2.67933
714907,75.8217032703364,2.39359
712384,47.3296908879448,1.93973
701923,298.765668017502,3.24885
764198,103.904508653238,3.35525
741051,193.10251429772,3.49906
778068,39.6368206314291,2.07453
746566,287.562661233028,1.22207
761939,127.225936726089,1.64092
747400,496.818800230411,1.63805
733084,377.583290512227,1.06692
765795,8.50078820933569,2.0807
719158,145.519978421032,1.0456
