"idp","mqd","biomass","zp","reserutile","troph_r","species","ownership","tmoy_win_mean_anomaly","tmoy_win_min_anomaly","tmoy_win_max_anomaly","tmoy_spr_mean_anomaly","tmoy_spr_min_anomaly","tmoy_spr_max_anomaly","tmoy_sum_mean_anomaly","tmoy_sum_min_anomaly","tmoy_sum_max_anomaly","tmoy_aut_mean_anomaly","tmoy_aut_min_anomaly","tmoy_aut_max_anomaly","spei1-13_mean","spei2-13_mean","spei3-13_mean","spei4-13_mean","spei5-13_mean","spei6-13_mean","spei7-13_mean","spei8-13_mean","spei9-13_mean","spei10-13_mean","spei11-13_mean","spei12-13_mean","spei13-13_mean","spei14-13_mean","spei15-13_mean","spei16-13_mean","spei17-13_mean","spei18-13_mean","spei19-13_mean","spei20-13_mean","spei21-13_mean","spei22-13_mean","spei23-13_mean","spei24-13_mean"
826706,0.232851123153826,216.184994442468,315,95.8499984741211,2.8576,"Châtaignier","Forêts privées et autres - Hors PSG",0.36179905165144,-1.61661185304217,2.14919097244359,0.278083148199073,-1.73439100218941,1.83207721166448,0.666258933135533,-0.792602714453185,2.31599967480128,0.196866386859822,-1.29617763477647,1.76388129874667,-0.0847274789833123,-0.0975037825454822,-0.0811858755498105,-0.0747445170074913,-0.0789566582275959,-0.086899887551482,-0.0965819158011205,-0.115843961331615,-0.144063248588354,-0.166377263983856,-0.190727793994568,-0.20959913441589,-0.231305083818955,-0.243940544345503,-0.252929872737678,-0.258060631096789,-0.258838818732856,-0.261575519355701,-0.26327937215666,-0.262330186052961,-0.264307408665199,-0.261559843091218,-0.259620995652436,-0.257192778728576
864019,0.258554133852916,234.929453118709,642,69.6000061035156,3.71203,"Hêtre","Autres forêts publiques RF",0.325768558746427,-1.89080101622926,2.34083180872433,0.309888825359777,-1.72113928679552,1.85235347411002,0.61835622247626,-0.747271477338803,2.18937432834351,0.224014271238525,-1.36377918973783,1.79783594814595,-0.14774637553899,-0.182693926864059,-0.186972723992024,-0.195677964287177,-0.211929092936599,-0.232036842262023,-0.24874681578548,-0.273860364061946,-0.310388923829545,-0.341136695448226,-0.372859803435004,-0.399405419287629,-0.42722611201728,-0.447098118604816,-0.463938583439031,-0.477391882238957,-0.484448638678367,-0.49260030279371,-0.499708186163392,-0.504270502216953,-0.510589685941796,-0.512254363725065,-0.512829431903861,-0.51209475034525
864612,0.353300530967449,223.229239238324,684,21,5.10283,"Sapin pectiné","Autres forêts publiques RF",0.338004753441058,-1.85431340557039,2.44084053861531,0.344736601218883,-1.6432419048071,1.84177085010454,0.686567477440733,-0.724335150849413,2.27410219049392,0.230985263840749,-1.37957236482588,1.80588479002767,-0.184897047173479,-0.240242991439593,-0.262653259647274,-0.273651430724655,-0.293472340891245,-0.315336835618964,-0.334762975409276,-0.360426009070187,-0.398254982300631,-0.43189538883609,-0.468670185568727,-0.499930924978431,-0.53088236723822,-0.554823094024566,-0.579166940805512,-0.599865268158351,-0.613287696281684,-0.627109361328887,-0.64053114884853,-0.651358751922683,-0.663275771587628,-0.669974085745397,-0.674383505483498,-0.67773089435426
837801,0.465757592360243,250.475380737675,935,28,3.80518,"Hêtre","Autres forêts publiques RF",0.292358528433846,-2.0114080169234,2.64860267163522,0.386788263063949,-1.55560660062398,1.81966471146994,0.613092986653287,-0.667819268773697,2.04470080154227,0.264294328819286,-1.43705816641893,1.7993644586111,-0.197299573784587,-0.256910442357519,-0.28232747315829,-0.29729726823116,-0.320634145990689,-0.341162964432765,-0.360112410719176,-0.384016193618243,-0.42069736140869,-0.454562267212666,-0.492680542444798,-0.525834866014022,-0.558340846039686,-0.584000853283948,-0.610133507680831,-0.632259380051584,-0.647824199584807,-0.663434016823188,-0.678085924384679,-0.690423106962832,-0.704060830537329,-0.711555563432103,-0.717296270503782,-0.72195236340517
814498,0.474049962378797,281.245134289387,484,96.75,4.91326,"Sapin pectiné","Autres forêts publiques RF",0.377527988581493,-1.5776912969422,2.17468033713842,0.329507236113572,-1.64799553080408,1.8522532691756,0.723606455575607,-0.648449263329836,2.34036000969986,0.215279289690222,-1.29619434392193,1.77129346599691,-0.182656414145924,-0.239899805015769,-0.264274366235043,-0.275658417193168,-0.297095251479571,-0.320549502820094,-0.342138109033797,-0.369187097035617,-0.40965257358049,-0.444063990071528,-0.481411524745911,-0.513533841340952,-0.544699653641544,-0.569210888184379,-0.593313400287087,-0.614086859110764,-0.62719288415142,-0.641092797493542,-0.654284005224992,-0.665174767940867,-0.677019174284458,-0.684185821937267,-0.688870700526291,-0.69202427993109
871077,0.210115333448133,258.827773549064,430,20,3.08521,"Grand aulne","Autres forêts publiques RF",0.384395121630543,-1.67233154392033,2.19998831604787,0.273307028220659,-1.66761196724129,1.77869115891065,0.602151348676644,-0.849767105937699,2.25128589314493,0.214102408432291,-1.29082979934885,1.6886121196753,-0.0734776440670768,-0.0974458293455877,-0.088292722082209,-0.0808025890255139,-0.0862944700763997,-0.0900673997911013,-0.0921863291744006,-0.100142574964626,-0.120491244189141,-0.136775837708421,-0.159433543630849,-0.180128522190579,-0.202419171907866,-0.212225985493717,-0.222772324963708,-0.227249255141598,-0.226909039897562,-0.225162194867645,-0.223485298002847,-0.221523079248957,-0.222117970215085,-0.217250796374667,-0.214001119728774,-0.212245821918982
864332,0.250782384293178,326.944515317969,726,37.7999992370605,1.37588,"Épicéa commun","Autres forêts publiques RF",0.364600778380828,-1.82740256081222,2.57126634726748,0.322489708630642,-1.63815025768458,1.81389653808871,0.59823949592853,-0.802952678920685,2.16127149644422,0.238761657004095,-1.37985372299425,1.72692446452892,-0.115773081867307,-0.144685890638523,-0.144923130542613,-0.140292062393794,-0.145307593226306,-0.149760242975584,-0.153551679954251,-0.164873194357768,-0.187002553172878,-0.20773192968692,-0.233549458363255,-0.256432300664692,-0.281407663115512,-0.295007376482532,-0.310165860823364,-0.318387077537719,-0.321266851745574,-0.322385156399249,-0.32272674956247,-0.322476750153208,-0.324236737268033,-0.319900728836192,-0.315124403625321,-0.312064602122976
824177,0.275662032755773,319.990725232985,804,90,2.0372,"Épicéa commun","Forêts privées et autres - Hors PSG",0.362136126270165,-1.81940680306818,2.67457163136881,0.35842240295223,-1.60767349482666,1.79086369990542,0.613179616949371,-0.736415360329149,2.15907931819568,0.25762255808763,-1.39737683258427,1.75423920876791,-0.137960837067054,-0.170161179125607,-0.176060720289136,-0.173333011818493,-0.178121345781639,-0.182513752055021,-0.187781239801133,-0.200950513268311,-0.223808553971646,-0.245980655336802,-0.272564549672774,-0.296309225169343,-0.322203268470041,-0.336824738626044,-0.353398488096599,-0.36320736587314,-0.367799542946057,-0.370825593612679,-0.372489650356535,-0.373357597556075,-0.375631022226463,-0.371809376836407,-0.366686183533688,-0.362622063273602
843064,0.306143887602693,172.744247656272,403,112.800003051758,2.6451,"Sapin pectiné","Forêts privées et autres - Hors PSG",0.395764668774891,-1.66251996610321,2.22278136714984,0.299692772425134,-1.66019908180836,1.78638551230316,0.63230677883831,-0.756060560779899,2.26347285829436,0.226472609362579,-1.29992546838263,1.69630130147889,-0.0697203724248841,-0.0872223708259812,-0.0768473945653322,-0.0683007626141668,-0.0755274706280835,-0.0793071797887887,-0.0807556438378384,-0.0879602859019239,-0.106267643923726,-0.120918588997558,-0.142680233879846,-0.163389375239667,-0.184739375436624,-0.193454513108942,-0.204157088437247,-0.208485563666635,-0.207890647886712,-0.205233296676622,-0.203839128025006,-0.20216268132135,-0.202389877776484,-0.197452237553669,-0.193093816732787,-0.190288531492233
847052,0.155593090543763,160.606073376461,426,7,7.203,"Charme","Forêts privées et autres - Hors PSG",0.378066305892796,-1.71765816296967,2.3233285051959,0.292735388378539,-1.64645081382447,1.78847792183821,0.618191383127071,-0.832880870526033,2.25431484175616,0.214812806143569,-1.33325747773949,1.6919791075587,-0.0847167215365117,-0.102101178849797,-0.0972966912380077,-0.0896945128147781,-0.0969695410378849,-0.101859952129931,-0.104460752176828,-0.113561056857776,-0.133798349679603,-0.150932695898083,-0.17467148875395,-0.196381288881067,-0.21935586255324,-0.230674372953791,-0.244413955778162,-0.251652637332179,-0.253740524247284,-0.253815173647472,-0.254073442790038,-0.253400113815369,-0.254698146405788,-0.250453971161998,-0.245882166822564,-0.242823598471398
861686,0.19859828165878,171.56045307334,426,42,2.01947,"Bouleau","Forêts privées et autres - Hors PSG",0.376411089044785,-1.685728460694,2.04307182102545,0.267913194849873,-1.6640394966212,1.76739207281733,0.593571669863518,-0.847047743937339,2.27125503783414,0.206618405420927,-1.27962978461129,1.66946111214555,-0.0641247893846194,-0.0725121877525053,-0.059893918870972,-0.0505837081773321,-0.056688835589914,-0.0615773918035319,-0.0642102062479803,-0.0726896891957921,-0.0921939034954662,-0.10647206178298,-0.128151794240719,-0.148172924171282,-0.170270561901898,-0.179424251502107,-0.191321353308057,-0.197026039230703,-0.198113213467403,-0.197048257746181,-0.197040538047925,-0.196941019711812,-0.198799811571529,-0.195797721382413,-0.19463004116066,-0.195381572567426
851390,0.178046280807204,233.436964193159,625,117.450004577637,1.94503,"Hêtre","Forêts privées et autres - Hors PSG",0.366956884395746,-1.80960706862443,2.4814896769778,0.325968484480459,-1.63148045498763,1.79434769490033,0.60527535547052,-0.776146628573856,2.18222168187195,0.240073981391137,-1.35157672396446,1.72826739089862,-0.102201488755356,-0.122565437399675,-0.123511168767113,-0.118379318374227,-0.12611883443376,-0.132549062821248,-0.136742626700354,-0.147925123843746,-0.169326007004333,-0.188901873693623,-0.214344567222287,-0.237201599922875,-0.261429919409667,-0.274602464092731,-0.290984553310347,-0.301236527122006,-0.30580515017001,-0.309015082685858,-0.311388292128628,-0.313149020492953,-0.315795143244054,-0.312923494515486,-0.308944955959341,-0.306321971994174
836673,0.230342539322084,251.369519019937,734,98,3.20084,"Hêtre","Forêts privées et autres - Hors PSG",0.338021229214835,-1.86725745886901,2.55059009477995,0.347467286901077,-1.6140415907663,1.80458816745398,0.590410981049711,-0.78196285832848,2.1535074688007,0.242936724159485,-1.40541906538545,1.75075060716587,-0.114199606478143,-0.138304988246929,-0.143165146542699,-0.141309434819112,-0.150339711551704,-0.158755870834558,-0.164554894919071,-0.177107405506524,-0.199866940908249,-0.221687800800245,-0.248872103873729,-0.272648495992302,-0.297886583105984,-0.312176097442859,-0.330108199218523,-0.342106854812845,-0.348837914257647,-0.354165039159785,-0.358529641462581,-0.362111597769594,-0.366486818519871,-0.364823888232507,-0.36140827360416,-0.359365595670744
850719,0.276336122470833,260.261288110454,531,28,2.83123,"Sapin pectiné","Autres forêts publiques RF",0.338502116505113,-1.86840491242001,2.38816473409009,0.316568437739183,-1.65096253529348,1.80421380759315,0.611728974915091,-0.773847961200008,2.23508042424807,0.224494280927553,-1.36818818775049,1.71172744187301,-0.0783821003733067,-0.0907927999796947,-0.0877842831285413,-0.0805426244219502,-0.0880424163261004,-0.0939787349329405,-0.0965225161248168,-0.105539564133039,-0.125228632813736,-0.142429163294483,-0.166463839808472,-0.188770341458396,-0.212515297016193,-0.22542081428555,-0.24247175212846,-0.2527389739237,-0.258084955392827,-0.261985948927626,-0.265350261569367,-0.26857708488539,-0.272368158643963,-0.270769708262713,-0.268092917286319,-0.267372912061984
858463,0.520555575486309,36.9677622686816,832,126,2.33979,"Épicéa commun","Forêts privées et autres - En PSG",0.318793246445939,-1.91834169768458,2.5377253025038,0.354374896238417,-1.61103619421843,1.78834070077066,0.592797597240549,-0.765840067661569,2.15347849607348,0.245972013587492,-1.41186995179666,1.73248684577085,-0.0672727186837873,-0.0759552042507559,-0.0713988643850714,-0.0631658494590609,-0.0708297095664194,-0.0759403120012197,-0.078355332751476,-0.0857278007374491,-0.103530645439169,-0.118023825495362,-0.1413224490235,-0.163775916470442,-0.1880876824016,-0.202186334476683,-0.220515739841936,-0.231741915302511,-0.238232066571498,-0.244009133356618,-0.249425876626843,-0.254132809608399,-0.259690564993338,-0.259676975563103,-0.259321513592053,-0.261540032573825
832958,0.479615950660918,801.419675351899,627,50.3999977111816,4.95366,"Épicéa commun","Forêts domaniales RF",0.317856332428794,-1.44977501021739,2.41045611132748,0.327459993447258,-1.59993672123071,1.81743334025505,0.656042257152404,-0.798290901907132,2.41185761852793,0.20931258434909,-1.43641253741635,1.75649129163756,-0.0729316947022973,-0.0831197428704274,-0.0829848296491749,-0.0786264626886712,-0.0884436931843243,-0.0971257028263523,-0.101916315353451,-0.112241360451332,-0.133960653275436,-0.153251778800567,-0.180177051722314,-0.205090069898614,-0.230393262100057,-0.246937405043874,-0.266961033606471,-0.280129068281599,-0.288474571208901,-0.296075448914795,-0.303058127933047,-0.308723534814528,-0.315909477730251,-0.316469571242893,-0.315870320000006,-0.317308535302116
838161,0.202397730080397,323.218884911354,513,110.25,5.01,"Chêne pédonculé","Forêts privées et autres - Hors PSG",0.356238621369814,-1.75750766459547,2.16135641736393,0.300069503964484,-1.66053617845828,1.78316714375759,0.629435233169472,-0.829770653183188,2.31518449913853,0.214864355258769,-1.33788433151938,1.69456574208677,-0.056698765903327,-0.0649056973745544,-0.0598404715766785,-0.0513846942648308,-0.0588620092927065,-0.0649069269725266,-0.0676669453529325,-0.0754920419163912,-0.0948838814293887,-0.109435270904523,-0.132978009126485,-0.155436822118867,-0.1797973840208,-0.194120618580527,-0.212943958085626,-0.224545542061928,-0.231178711677612,-0.237209077567195,-0.242716542188568,-0.247314716769931,-0.253084765940198,-0.253183802500259,-0.253437330968648,-0.256206606149209
844562,0.170214600414906,196.2028400774,573,128.5,2.67348,"Sapin pectiné","Forêts privées et autres - Hors PSG",0.352156716807558,-1.74692764781184,2.35586905285874,0.320326891688798,-1.64778156369907,1.8436583377706,0.671284846177571,-0.755232142201526,2.3091376846869,0.228082110844014,-1.35538488212158,1.73831939808488,-0.0998143647634587,-0.131486766066376,-0.127015228054968,-0.12050935943244,-0.122369186617469,-0.126202491235423,-0.128431204401179,-0.138147406613117,-0.159712493626922,-0.180275271688971,-0.206809680613777,-0.229734488463667,-0.255905171636143,-0.270629087000554,-0.285884528725005,-0.293359269123607,-0.295033293886037,-0.294902321154331,-0.294199925853646,-0.293611791116994,-0.296396037488803,-0.293465102565703,-0.291545238482659,-0.292069597479196
808815,0.143960441638416,153.24232939466,375,150.5,2.29331,"Épicéa commun","Autres forêts publiques RF",0.409945438134482,-1.60851472759547,2.39366446503948,0.297080374939941,-1.75652530691713,1.89010859751346,0.690566852393689,-0.761685377218309,2.25039332123621,0.224508780432847,-1.28388894095677,1.78444177219845,-0.110527552441824,-0.142920069640559,-0.145328811622201,-0.147344091281173,-0.153299419321795,-0.161798160302826,-0.172085711300185,-0.186889511363533,-0.212622071430646,-0.231001904962572,-0.25159024840129,-0.27167725885477,-0.292784146313979,-0.301978537868974,-0.31180820826146,-0.318083277798399,-0.315635704929135,-0.312411579436284,-0.30951377347135,-0.30764898438507,-0.308715782754129,-0.306081305740177,-0.303896380888936,-0.304026902046756
858591,0.198581403053415,271.608470680524,524,39.6000022888184,1.465,"Chêne rouvre","Forêts privées et autres - Hors PSG",0.380779425935782,-1.74661215830497,2.41649634114714,0.314574794477698,-1.66859695780324,1.81439285803067,0.632493517125676,-0.774490692770588,2.18666992128801,0.238895676702685,-1.32926130173638,1.75035430577859,-0.10761480146121,-0.130589578083884,-0.120532764234151,-0.109767636640868,-0.103842585229254,-0.101990134815866,-0.100645053942832,-0.108570715217807,-0.127768228852656,-0.148053547684532,-0.173181538449023,-0.194357314733262,-0.219370120317418,-0.23266694276168,-0.248748853635084,-0.257083422064819,-0.258566751607885,-0.258736968035885,-0.257653530700592,-0.255974222491393,-0.258666851783065,-0.254754240756043,-0.252086517373756,-0.252650250014211
856907,0.313593817486524,181.670719395837,377,62.9999961853027,1.74724,"Sapin pectiné","Autres forêts publiques RF",0.364683116131183,-1.71132179168868,2.35338756525383,0.282113117298291,-1.78541732650466,1.90822044268977,0.670845383205897,-0.802464063278202,2.2033604643246,0.21539183902734,-1.31555326838056,1.77450150820096,-0.123568304208724,-0.160639107242886,-0.165131397583921,-0.169626852004763,-0.177894871771857,-0.189267212229737,-0.201598395770844,-0.218602170054101,-0.246450000626456,-0.266520936674656,-0.288405264737488,-0.310359955077509,-0.332957288451837,-0.343651486484789,-0.354599929385122,-0.362314605707622,-0.361275067808089,-0.359358949562162,-0.3579952234048,-0.357443831215379,-0.35986727230792,-0.358452891795876,-0.357487333229568,-0.358600661646758
832849,0.201368391402575,120.910275304926,436,44.7999992370605,0.905705,"Sapin pectiné","Forêts domaniales RF",0.35299535256533,-1.74805554752392,2.35533916338864,0.287131274301904,-1.7453576103566,1.88808879459303,0.670669909684918,-0.782020151504652,2.20947888245827,0.221184741392003,-1.33275915342407,1.76705620039085,-0.112227089416686,-0.144248590495656,-0.145757564249237,-0.146639368346162,-0.151687581091938,-0.160151615995019,-0.170389143542053,-0.185970047171035,-0.211821588688232,-0.230872301462218,-0.252311032387116,-0.273270469184033,-0.294815417769499,-0.304499111646326,-0.31524271374133,-0.321975822627387,-0.320604923189728,-0.318617768163601,-0.316630255936457,-0.315214967755705,-0.316791188471817,-0.314745653080278,-0.312820347780434,-0.313357397522993
864263,0.180958088821837,144.178203903918,533,2.90000009536743,4.49343,"Sapin pectiné","Autres forêts publiques RF",0.364649694878675,-1.74075395325689,2.43418615991142,0.312617026616275,-1.68291117648258,1.85525939638773,0.670467378699215,-0.773175399236306,2.29484100822361,0.228442832859261,-1.36096990636339,1.76809311938239,-0.110220431913349,-0.133808617783164,-0.12446263922831,-0.113973297629203,-0.108069447367419,-0.106402911347817,-0.105485544706553,-0.114194377752823,-0.133854799568053,-0.1537360331459,-0.17828663919188,-0.199208387455072,-0.223508127267048,-0.236052494416224,-0.251523942912591,-0.259890572262609,-0.261679624912928,-0.26241742493261,-0.26176864911072,-0.260509680009183,-0.263284923709978,-0.259582757057005,-0.256729486849426,-0.25691596985713
854852,0.205698728883747,89.073400373927,635,29,1.90679,"Sapin pectiné","Autres forêts publiques RF",0.345078318553105,-1.83157889346939,2.50349028990483,0.30448898711881,-1.66881719784609,1.82141638994084,0.613828865131861,-0.813850389409087,2.19086533399402,0.228276208068566,-1.39231061257088,1.74430904027966,-0.105611577718912,-0.128162359570162,-0.117706905253417,-0.106191138528339,-0.099458468610846,-0.0964083141378804,-0.0932888887697142,-0.0995845048288341,-0.117193202965817,-0.136407425174504,-0.160814738411237,-0.181547935332012,-0.206329304564945,-0.21977597714774,-0.235669094259113,-0.244105628758176,-0.246129111525704,-0.246717887484072,-0.246213621481922,-0.244994166390427,-0.247713372347491,-0.242914733042889,-0.238971724881712,-0.238295069180732
831377,0.21452473065043,233.550765584372,377,69,1.57596,"Sapin pectiné","Forêts domaniales RF",0.384189967450885,-1.68385174430616,2.43472074176714,0.293507478680372,-1.76246851385433,1.88205442271036,0.66803806697475,-0.777604103985863,2.19012165910591,0.222575884167278,-1.29680440296264,1.77394312471046,-0.147235648842849,-0.192753374901728,-0.203511419735773,-0.214082663492017,-0.227889030438059,-0.244443962121669,-0.261179499750775,-0.282285987786997,-0.313860514618251,-0.336623328139974,-0.360588251154876,-0.384999261927655,-0.409231556639149,-0.421380817560843,-0.433696389255108,-0.443306313988075,-0.444229344840231,-0.444228619890899,-0.445407193505038,-0.447351419312556,-0.452034312133894,-0.452275226263355,-0.453326977403834,-0.455731828932239
816202,0.10196466683366,13.1655440301802,366,62.9999961853027,1.85964,"Épicéa commun","Forêts domaniales RF",0.402108678258375,-1.61074038206021,2.37345569609617,0.290755778559907,-1.76840209324721,1.87335552459473,0.691439136778356,-0.747054893432265,2.22913965183109,0.217777690253554,-1.29174262484537,1.77484195228473,-0.130484286327966,-0.169787488463276,-0.175929838547403,-0.181982463405265,-0.191707906556081,-0.20449443275335,-0.218450690717891,-0.237517926511899,-0.266569801558873,-0.288103295990757,-0.311415127547477,-0.334766088385457,-0.35792951471533,-0.369316460896205,-0.381091336590769,-0.389462016467376,-0.389565852807999,-0.389076765130129,-0.389134912882282,-0.389858099156559,-0.393582270869716,-0.393266524564943,-0.393254200641772,-0.395148824985955
832241,0.251847708142087,256.750970082686,492,97.5,2.79892,"Épicéa commun","Forêts privées et autres - Hors PSG",0.359719498306273,-1.77449014013371,2.39466357216765,0.310883874738984,-1.74483377335729,1.89293386198359,0.6754552057162,-0.73720858367716,2.23402793110324,0.231380085752449,-1.33619495408557,1.78893867166179,-0.117880713063095,-0.150825839514079,-0.152543756340946,-0.153226105967205,-0.158645353081396,-0.167851249871157,-0.17885221704621,-0.195686179866538,-0.222138168342299,-0.242564920076335,-0.265182215333428,-0.287358797940053,-0.309520985393406,-0.320037275833151,-0.331576773503171,-0.339050056544727,-0.339164187910406,-0.338661133319217,-0.338048857194503,-0.337664138225064,-0.340240660201785,-0.338999339761318,-0.337915208131013,-0.338966736275768
852645,0.299276490535093,311.609292857752,657,67.9000091552734,1.64697,"Épicéa commun","Forêts privées et autres - Hors PSG",0.37166019629046,-1.80730770768296,2.61934244080412,0.331051864776924,-1.65643465594892,1.84135356739828,0.644983618306889,-0.773639531601925,2.14028910064321,0.243981383214607,-1.3792171284681,1.77488430585231,-0.0979085872910226,-0.120149775677076,-0.112791280105025,-0.100634171055155,-0.0959179379522515,-0.0968098623937713,-0.0996709721305659,-0.110991964411555,-0.131170026458612,-0.148297897969885,-0.169046734592849,-0.187705075101528,-0.208068184618636,-0.216812464757762,-0.228638456216012,-0.234575167950413,-0.234740811511991,-0.234719097769186,-0.23314599003545,-0.230638812883348,-0.231727681355999,-0.227400771454876,-0.223005575221945,-0.221214219472196
858211,0.177588095370082,145.941565246382,699,60.9000053405762,1.15946,"Sapin pectiné","Forêts domaniales RF",0.324356212578124,-1.89638494502117,2.62479770536043,0.339766434980184,-1.65246829517954,1.84953439646567,0.632491341747556,-0.754922686533251,2.19359689723298,0.243296530626441,-1.42696150019372,1.78187867059965,-0.10730600023339,-0.131065486303052,-0.123191294664475,-0.111992658773381,-0.107261487940077,-0.10692162617431,-0.107537880806958,-0.117356714570956,-0.136736944529785,-0.155072971819118,-0.177465032761719,-0.197297029427417,-0.21936542051496,-0.22978134423341,-0.243329160683123,-0.250679217656677,-0.25204020121126,-0.252977667922706,-0.25230631239918,-0.250951287618957,-0.252885757652152,-0.248750798924404,-0.244915402020276,-0.243626997526152
827927,0.23420505446955,342.331771828047,723,97.2000045776367,1.8986,"Sapin pectiné","Autres forêts publiques RF",0.358388106229759,-1.8375756889879,2.58720921509157,0.331394540695867,-1.62591916866732,1.81820014684675,0.600171887727726,-0.779970216962614,2.10693253413278,0.243877336719262,-1.38442551794036,1.74769834552328,-0.122561977857549,-0.150650532582958,-0.148729767288049,-0.141668626547627,-0.141204475728364,-0.142804206744189,-0.144123769126903,-0.154322346260349,-0.175048933960414,-0.196101965275654,-0.221786792746684,-0.244072380771513,-0.269605432672318,-0.283633502715521,-0.29981712876317,-0.308911156974349,-0.312434864469795,-0.314285717109537,-0.314863026032581,-0.314823393740308,-0.317306607418811,-0.313140664765811,-0.308640130978558,-0.306408577087433
829947,0.343028289791581,692.992648235105,334,163.5,4.80637,"Épicéa commun","Forêts privées et autres - Hors PSG",0.368961324012526,-1.64700107835977,2.19883488924277,0.286091261724244,-1.78854404680587,1.87759232032269,0.674288188074864,-0.770615072085557,2.30824421124693,0.216292045824195,-1.28681579014261,1.7964823349175,-0.155277132824587,-0.20316583272952,-0.215169481151986,-0.227153736622926,-0.242685128622369,-0.260660374757169,-0.279112125555704,-0.301978790077696,-0.334729052610125,-0.359307598322064,-0.384909004363158,-0.410789604168813,-0.435646700120971,-0.448718885433554,-0.462029284321911,-0.472273337217176,-0.474389362749467,-0.475837611352811,-0.478238558416141,-0.48115798319386,-0.486761834448798,-0.488200827496831,-0.490275182323442,-0.493341159194262
849551,0.15804960086036,15.4695529638633,440,62.9999961853027,2.35285,"Épicéa commun","Forêts privées et autres - Hors PSG",0.355330199701122,-1.70469134191491,2.44357121448998,0.310429997887299,-1.71273344454154,1.89863093380906,0.707685542621279,-0.778589008340375,2.3513567933822,0.220748133964018,-1.33729739904585,1.80881381211858,-0.108633251390531,-0.138461189265397,-0.137047313592449,-0.13403374807009,-0.136648788007918,-0.143967797019571,-0.153413585989358,-0.169425164315291,-0.194338760019265,-0.214256723892131,-0.236520769278984,-0.258267000744924,-0.280009878667445,-0.290362982123161,-0.302295178074474,-0.309819175601643,-0.310529809464668,-0.310234432861341,-0.309898117666744,-0.309399671434193,-0.312022375162887,-0.31057790661954,-0.309566356052323,-0.310393949911226
807839,0.215601276331671,88.0437266759842,607,11.1999998092651,1.5837,"Sapin pectiné","Autres forêts publiques RF",0.35675326682498,-1.67175616972867,2.57283953370724,0.301439016414859,-1.79090009389509,1.89339795304665,0.645709043637201,-0.798999440669374,2.20333727154475,0.225826949459022,-1.34784903692865,1.82869168135692,-0.31683172958467,-0.414742301917828,-0.467540171938547,-0.513382631299766,-0.556989641741605,-0.598906199411844,-0.638990336954293,-0.678840675003824,-0.724401695537685,-0.757518931231871,-0.7901184107317,-0.821414898583809,-0.848414839440959,-0.86631427846316,-0.882430232812335,-0.897605590762507,-0.905798400240534,-0.913093187894626,-0.922031741009839,-0.931716276449083,-0.942284482090474,-0.948486388601991,-0.953793441461226,-0.958658615901775
805719,0.244502439788395,218.391967186255,649,37,1.89289,"Sapin pectiné","Forêts domaniales RF",0.341532401152148,-1.74010071379391,2.6041770913109,0.308111737641882,-1.76230074347088,1.87834536193136,0.643566540537153,-0.797975630845864,2.1817975160983,0.227786533213561,-1.37358510542433,1.82511940353206,-0.242498558609054,-0.318409388451998,-0.353273076923675,-0.385506092988421,-0.417852276962378,-0.450765741491207,-0.482331408744337,-0.516114150282102,-0.558042489233207,-0.589132529905765,-0.620356894326492,-0.650964943424673,-0.678379168960165,-0.695536109376477,-0.711230583615636,-0.725367398410842,-0.731875098073253,-0.737599922234075,-0.744595764294101,-0.752024346539388,-0.76154751952249,-0.766792505880223,-0.771619345175191,-0.776461704503642
864693,0.336283786405069,373.496433664404,407,126.5,2.08228,"Sapin pectiné","Autres forêts publiques RF",0.420836237238522,-1.57891908363435,2.43103414464337,0.307202592524894,-1.75879346865397,1.87135625064783,0.6898839111453,-0.703746477978914,2.21624100399563,0.228765535056486,-1.26433750598105,1.80247058357597,-0.194085956322958,-0.254912456402205,-0.277022039584961,-0.298668304125751,-0.322536715930327,-0.348034280741802,-0.373219486783767,-0.401705921069799,-0.439506165823491,-0.467991709632502,-0.497191153835521,-0.525947959725815,-0.552489606418927,-0.568090617624261,-0.582869361948855,-0.595585688761039,-0.600291965639068,-0.604605976057104,-0.609978936993872,-0.615721329904502,-0.62389251654689,-0.627976223128218,-0.632201938086504,-0.636527163547869
867068,0.0795774981379509,1.50030265075405,421,60,3.07019,"Douglas","Forêts privées et autres - Hors PSG",0.348787015044406,-1.59012929186966,2.24985402404178,0.291923680512266,-1.77397361790071,1.89664117199023,0.697205487421071,-0.787020168115053,2.39150615881769,0.207855542697483,-1.29024696532672,1.79495423931718,-0.149789202812547,-0.19595647058018,-0.206385583998207,-0.216552646672257,-0.231144236448181,-0.248370528695218,-0.266100433496441,-0.288770299597204,-0.32093607531423,-0.346068302308626,-0.372406355982085,-0.398620916890137,-0.423592734598995,-0.436882386049047,-0.450793979821997,-0.461241379369782,-0.464032677457652,-0.466031915175233,-0.468891248605453,-0.47206529735724,-0.477887493988501,-0.479567875931645,-0.481733124817111,-0.484974473181761
